1872, 1872, 0, 417426.991666667, 122499.48, 0.293463246137713, 0.29915, 0.243401877497822, 0.756598122502178, 1e+05, 24340.1877497822, 82941.1794155651, 2928470.63075516, 29.2847063075516
1872, 1872, 1, 282278.765, 38997.43, 0.138152191504735, 0.5, 0.129225779206586, 0.870774220793414, 75659.8122502178, 9777.19819265842, 70771.2131538886, 2845529.4513396, 37.6095230309193
1872, 1872, 2, 282108.486666667, 26313.24, 0.0932734789758068, 0.5, 0.0891173369486757, 0.910882663051324, 65882.6140575594, 5871.28311602708, 62946.9724995459, 2774758.23818571, 42.1166991911022
1872, 1872, 3, 311431.605, 16867.39, 0.0541608164656249, 0.5, 0.0527327909591944, 0.947267209040806, 60011.3309415323, 3164.56496972286, 58429.0484566709, 2711811.26568616, 45.1883206577808
1872, 1872, 4, 300016.858333333, 10659.91, 0.0355310366864662, 0.5, 0.0349108277359458, 0.965089172264054, 56846.7659718095, 1984.56765418746, 55854.4821447157, 2653382.21722949, 46.6760451869032
1872, 1872, 5, 300114.816666667, 7254.58, 0.0241726819107954, 0.5, 0.0238840116031767, 0.976115988396823, 54862.198317622, 1310.32938119386, 54207.0336270251, 2597527.73508478, 47.3464027096858
1872, 1872, 6, 304056.065, 4906.53, 0.0161369252739622, 0.5, 0.0160077672023883, 0.983992232797612, 53551.8689364281, 857.245851187149, 53123.2460108345, 2543320.70145775, 47.4926599569652
1872, 1872, 7, 301002.673333333, 3179.59, 0.0105633281086474, 0.5, 0.0105078292844268, 0.989492170715573, 52694.623085241, 553.70610358693, 52417.7700334475, 2490197.45544692, 47.257145219896
1872, 1872, 8, 299132.328333333, 2073.72, 0.00693245030235977, 0.5, 0.00690850387247996, 0.99309149612752, 52140.9169816541, 360.215726882413, 51960.8091182128, 2437779.68541347, 46.7536788098915
1872, 1872, 9, 281275.98, 1588.95, 0.00564907817581864, 0.5, 0.00563316707522594, 0.994366832924774, 51780.7012547716, 291.68934144049, 51634.8565840514, 2385818.87629526, 46.0754454551811
1872, 1872, 10, 278383.301666667, 1613.99, 0.0057977256190911, 0.5, 0.00578096738772762, 0.994219032612272, 51489.0119133311, 297.656298697286, 51340.1837639825, 2334184.0197112, 45.3336339730158
1872, 1872, 11, 266974.286666667, 1703.71, 0.00638155090241774, 0.5, 0.00636125357068549, 0.993638746429314, 51191.3556146339, 325.64119369182, 51028.535017788, 2282843.83594722, 44.5943227823925
1872, 1872, 12, 274922.298333333, 1746.85, 0.00635397714405111, 0.5, 0.00633385456049554, 0.993666145439504, 50865.714420942, 322.176037257947, 50704.6264023131, 2231815.30092943, 43.8766136745849
1872, 1872, 13, 277830.216666667, 1743.39, 0.00627501940183732, 0.5, 0.00625539304547409, 0.993744606954526, 50543.5383836841, 316.16969849895, 50385.4535344346, 2181110.67452712, 43.1531060997345
1872, 1872, 14, 262373.25, 1693.35, 0.00645397349005663, 0.5, 0.00643321359505744, 0.993566786404943, 50227.3686851851, 323.123391069495, 50065.8069896504, 2130725.22099269, 42.4215975626284
1872, 1872, 15, 259445.075, 1619.08, 0.00624055014341667, 0.5, 0.00622113848009957, 0.9937788615199, 49904.2452941156, 310.461220719551, 49749.0146837559, 2080659.41400304, 41.6930343649215
1872, 1872, 16, 248390.926666667, 1610.07, 0.0064820000537325, 0.5, 0.00646105975888039, 0.99353894024112, 49593.7840733961, 320.428402567223, 49433.5698721125, 2030910.39931928, 40.9509061924705
1872, 1872, 17, 233742.511666667, 1688.67, 0.00722448812566951, 0.5, 0.00719848543937971, 0.99280151456062, 49273.3556708289, 354.693533345839, 49096.008904156, 1981476.82944717, 40.2139615309427
1872, 1872, 18, 234338.526666667, 1854.89, 0.0079154291288964, 0.5, 0.00788422561435308, 0.992115774385647, 48918.662137483, 385.685769044228, 48725.8192529609, 1932380.82054301, 39.501914731686
1872, 1872, 19, 224019.908333333, 2108.73, 0.00941313660776206, 0.5, 0.00936904057833828, 0.990630959421662, 48532.9763684388, 454.707424983436, 48305.6226559471, 1883655.00129005, 38.8118582917779
1872, 1872, 20, 231486.033333333, 2417.5, 0.0104433946410878, 0.5, 0.0103891456669957, 0.989610854333004, 48078.2689434554, 499.492139470553, 47828.5228737201, 1835349.3786341, 38.1741984261673
1872, 1872, 21, 249278.686666667, 2650.42, 0.0106323570436012, 0.5, 0.0105761324355039, 0.989423867564496, 47578.7768039848, 503.199444598224, 47327.1770816857, 1787520.85576038, 37.5697101908403
1872, 1872, 22, 239026.285, 2774.78, 0.0116086814468961, 0.5, 0.0115416895482339, 0.988458310451766, 47075.5773593866, 543.331699185908, 46803.9115097936, 1740193.6786787, 36.9659550937343
1872, 1872, 23, 226023.79, 2790.6, 0.0123464879515559, 0.5, 0.012270737694008, 0.987729262305992, 46532.2456602007, 570.984980809465, 46246.753169796, 1693389.7671689, 36.391748198331
1872, 1872, 24, 213189.333333333, 2697.87, 0.0126548076201436, 0.5, 0.0125752390049511, 0.987424760995049, 45961.2606793912, 577.973838012206, 45672.2737603851, 1647143.01399911, 35.8376378204456
1872, 1872, 25, 211227.831666667, 2520.85, 0.0119342701201331, 0.5, 0.0118634791378353, 0.988136520862165, 45383.286841379, 538.403676649097, 45114.0850030545, 1601470.74023872, 35.2876764046661
1872, 1872, 26, 219072.895, 2356.57, 0.0107570130937467, 0.5, 0.0106994659461075, 0.989300534053893, 44844.8831647299, 479.816300278199, 44604.9750145908, 1556356.65523567, 34.7053341519179
